Script	ID	predictability_weight	deletion_rate	Word	Distance	AvailableRate
script__QC_3_W_GPT2L	736237107	1.0	0.45	11	fact	0.96
script__QC_3_W_GPT2L	736237107	1.0	0.45	12	fact	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	13	fact	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	14	fact	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	15	fact	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	16	fact	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	17	fact	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	18	fact	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	19	fact	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	20	fact	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	0	information	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	1	information	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	2	information	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	3	information	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	4	information	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	5	information	0.11
script__QC_3_W_GPT2L	736237107	1.0	0.45	6	information	0.87
script__QC_3_W_GPT2L	736237107	1.0	0.45	7	information	0.49
script__QC_3_W_GPT2L	736237107	1.0	0.45	8	information	0.02
script__QC_3_W_GPT2L	736237107	1.0	0.45	9	information	0.93
script__QC_3_W_GPT2L	736237107	1.0	0.45	10	information	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	11	information	0.94
script__QC_3_W_GPT2L	736237107	1.0	0.45	12	information	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	13	information	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	14	information	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	15	information	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	16	information	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	17	information	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	18	information	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	19	information	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	20	information	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	0	report	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	1	report	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	2	report	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	3	report	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	4	report	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	5	report	0.16
script__QC_3_W_GPT2L	736237107	1.0	0.45	6	report	0.82
script__QC_3_W_GPT2L	736237107	1.0	0.45	7	report	0.72
script__QC_3_W_GPT2L	736237107	1.0	0.45	8	report	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	9	report	0.92
script__QC_3_W_GPT2L	736237107	1.0	0.45	10	report	0.98
script__QC_3_W_GPT2L	736237107	1.0	0.45	11	report	0.95
script__QC_3_W_GPT2L	736237107	1.0	0.45	12	report	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	13	report	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	14	report	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	15	report	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	16	report	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	17	report	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	18	report	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	19	report	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	20	report	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	0	belief	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	1	belief	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	2	belief	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	3	belief	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	4	belief	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	5	belief	0.07
script__QC_3_W_GPT2L	736237107	1.0	0.45	6	belief	0.85
script__QC_3_W_GPT2L	736237107	1.0	0.45	7	belief	0.47
script__QC_3_W_GPT2L	736237107	1.0	0.45	8	belief	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	9	belief	0.85
script__QC_3_W_GPT2L	736237107	1.0	0.45	10	belief	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	11	belief	0.91
script__QC_3_W_GPT2L	736237107	1.0	0.45	12	belief	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	13	belief	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	14	belief	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	15	belief	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	16	belief	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	17	belief	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	18	belief	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	19	belief	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	20	belief	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	0	finding	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	1	finding	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	2	finding	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	3	finding	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	4	finding	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	5	finding	0.05
script__QC_3_W_GPT2L	736237107	1.0	0.45	6	finding	0.8
script__QC_3_W_GPT2L	736237107	1.0	0.45	7	finding	0.39
script__QC_3_W_GPT2L	736237107	1.0	0.45	8	finding	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	9	finding	0.85
script__QC_3_W_GPT2L	736237107	1.0	0.45	10	finding	0.97
script__QC_3_W_GPT2L	736237107	1.0	0.45	11	finding	0.83
script__QC_3_W_GPT2L	736237107	1.0	0.45	12	finding	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	13	finding	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	14	finding	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	15	finding	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	16	finding	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	17	finding	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	18	finding	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	19	finding	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	20	finding	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	0	prediction	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	1	prediction	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	2	prediction	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	3	prediction	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	4	prediction	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	5	prediction	0.1
script__QC_3_W_GPT2L	736237107	1.0	0.45	6	prediction	0.83
script__QC_3_W_GPT2L	736237107	1.0	0.45	7	prediction	0.33
script__QC_3_W_GPT2L	736237107	1.0	0.45	8	prediction	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	9	prediction	0.82
script__QC_3_W_GPT2L	736237107	1.0	0.45	10	prediction	0.98
script__QC_3_W_GPT2L	736237107	1.0	0.45	11	prediction	0.9
script__QC_3_W_GPT2L	736237107	1.0	0.45	12	prediction	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	13	prediction	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	14	prediction	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	15	prediction	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	16	prediction	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	17	prediction	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	18	prediction	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	19	prediction	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	20	prediction	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	0	of	0.1
script__QC_3_W_GPT2L	736237107	1.0	0.45	1	of	0.09
script__QC_3_W_GPT2L	736237107	1.0	0.45	2	of	0.11
script__QC_3_W_GPT2L	736237107	1.0	0.45	3	of	0.07
script__QC_3_W_GPT2L	736237107	1.0	0.45	4	of	0.11
script__QC_3_W_GPT2L	736237107	1.0	0.45	5	of	0.28
script__QC_3_W_GPT2L	736237107	1.0	0.45	6	of	0.47
script__QC_3_W_GPT2L	736237107	1.0	0.45	7	of	0.38
script__QC_3_W_GPT2L	736237107	1.0	0.45	8	of	0.19
script__QC_3_W_GPT2L	736237107	1.0	0.45	9	of	0.54
script__QC_3_W_GPT2L	736237107	1.0	0.45	10	of	0.68
script__QC_3_W_GPT2L	736237107	1.0	0.45	11	of	0.55
script__QC_3_W_GPT2L	736237107	1.0	0.45	12	of	0.7
script__QC_3_W_GPT2L	736237107	1.0	0.45	13	of	0.74
script__QC_3_W_GPT2L	736237107	1.0	0.45	14	of	0.72
script__QC_3_W_GPT2L	736237107	1.0	0.45	15	of	0.86
script__QC_3_W_GPT2L	736237107	1.0	0.45	16	of	0.91
script__QC_3_W_GPT2L	736237107	1.0	0.45	17	of	0.95
script__QC_3_W_GPT2L	736237107	1.0	0.45	18	of	0.98
script__QC_3_W_GPT2L	736237107	1.0	0.45	19	of	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	20	of	0.08
script__QC_3_W_GPT2L	736237107	1.0	0.45	0	by	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	1	by	0.03
script__QC_3_W_GPT2L	736237107	1.0	0.45	2	by	0.03
script__QC_3_W_GPT2L	736237107	1.0	0.45	3	by	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	4	by	0.03
script__QC_3_W_GPT2L	736237107	1.0	0.45	5	by	0.12
script__QC_3_W_GPT2L	736237107	1.0	0.45	6	by	0.62
script__QC_3_W_GPT2L	736237107	1.0	0.45	7	by	0.33
script__QC_3_W_GPT2L	736237107	1.0	0.45	8	by	0.04
script__QC_3_W_GPT2L	736237107	1.0	0.45	9	by	0.69
script__QC_3_W_GPT2L	736237107	1.0	0.45	10	by	0.88
script__QC_3_W_GPT2L	736237107	1.0	0.45	11	by	0.63
script__QC_3_W_GPT2L	736237107	1.0	0.45	12	by	0.93
script__QC_3_W_GPT2L	736237107	1.0	0.45	13	by	0.92
script__QC_3_W_GPT2L	736237107	1.0	0.45	14	by	0.96
script__QC_3_W_GPT2L	736237107	1.0	0.45	15	by	0.98
script__QC_3_W_GPT2L	736237107	1.0	0.45	16	by	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	17	by	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	18	by	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	19	by	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	20	by	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	0	about	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	1	about	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	2	about	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	3	about	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	4	about	0.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	5	about	0.05
script__QC_3_W_GPT2L	736237107	1.0	0.45	6	about	0.8
script__QC_3_W_GPT2L	736237107	1.0	0.45	7	about	0.6
script__QC_3_W_GPT2L	736237107	1.0	0.45	8	about	0.01
script__QC_3_W_GPT2L	736237107	1.0	0.45	9	about	0.95
script__QC_3_W_GPT2L	736237107	1.0	0.45	10	about	0.98
script__QC_3_W_GPT2L	736237107	1.0	0.45	11	about	0.93
script__QC_3_W_GPT2L	736237107	1.0	0.45	12	about	0.98
script__QC_3_W_GPT2L	736237107	1.0	0.45	13	about	0.99
script__QC_3_W_GPT2L	736237107	1.0	0.45	14	about	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	15	about	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	16	about	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	17	about	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	18	about	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	19	about	1.0
script__QC_3_W_GPT2L	736237107	1.0	0.45	20	about	0.0
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	0	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	1	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	2	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	3	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	4	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	5	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	6	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	7	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	8	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	9	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	10	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	11	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	12	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	13	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	14	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	15	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	16	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	17	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	18	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	19	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	20	was	0.47
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	0	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	1	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	2	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	3	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	4	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	5	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	6	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	7	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	8	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	9	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	10	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	11	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	12	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	13	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	14	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	15	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	16	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	17	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	18	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	19	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	20	that	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	0	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	1	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	2	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	3	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	4	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	5	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	6	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	7	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	8	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	9	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	10	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	11	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	12	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	13	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	14	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	15	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	16	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	17	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	18	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	19	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	20	fact	0.44
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	0	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	1	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	2	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	3	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	4	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	5	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	6	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	7	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	8	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	9	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	10	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	11	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	12	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	13	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	14	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	15	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	16	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	17	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	18	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	19	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	20	information	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	0	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	1	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	2	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	3	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	4	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	5	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	6	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	7	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	8	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	9	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	10	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	11	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	12	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	13	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	14	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	15	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	16	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	17	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	18	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	19	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	20	report	0.38
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	0	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	1	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	2	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	3	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	4	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	5	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	6	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	7	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	8	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	9	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	10	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	11	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	12	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	13	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	14	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	15	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	16	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	17	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	18	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	19	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	20	belief	0.41
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	0	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	1	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	2	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	3	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	4	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	5	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	6	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	7	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	8	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	9	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	10	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	11	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	12	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	13	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	14	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	15	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	16	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	17	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	18	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	19	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	20	finding	0.37
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	0	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	1	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	2	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	3	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	4	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	5	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	6	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	7	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	8	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	9	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	10	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	11	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	12	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	13	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	14	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	15	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	16	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	17	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	18	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	19	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	20	prediction	0.39
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	0	of	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	1	of	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	2	of	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	3	of	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	4	of	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	5	of	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	6	of	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	7	of	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	8	of	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	9	of	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	10	of	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	11	of	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	12	of	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	13	of	0.48
script__QC_3_W_GPT2XL_ZERO	926221686	0.5	0.0	14	of	0.48
