"Noun"	"RatioSC"	"predictability_weight"	"deletion_rate"	"Surprisal"
"1230"	"opinion"	-1.2514211066886	0	0.7	11.317884683609
"1231"	"opinion"	-1.2514211066886	0.25	0.1	2.04636230071386
"1232"	"opinion"	-1.2514211066886	0.25	0.2	4.34298303127289
"1233"	"opinion"	-1.2514211066886	0.25	0.3	4.06793308258056
"1234"	"opinion"	-1.2514211066886	0.25	0.4	5.1997820854187
"1235"	"opinion"	-1.2514211066886	0.25	0.5	6.2578191280365
"1236"	"opinion"	-1.2514211066886	0.25	0.6	6.40498113632202
"1237"	"opinion"	-1.2514211066886	0.25	0.7	8.68496131896972
"1238"	"opinion"	-1.2514211066886	0.5	0.1	2.77022615075111
"1239"	"opinion"	-1.2514211066886	0.5	0.2	4.12534332275391
"1240"	"opinion"	-1.2514211066886	0.5	0.3	4.73788866996765
"1241"	"opinion"	-1.2514211066886	0.5	0.4	5.36846375465393
"1242"	"opinion"	-1.2514211066886	0.5	0.5	6.02712497115135
"1243"	"opinion"	-1.2514211066886	0.5	0.6	7.06964468955994
"1244"	"opinion"	-1.2514211066886	0.5	0.7	7.95990571975708
"1245"	"opinion"	-1.2514211066886	0.75	0.1	3.0547538548708
"1246"	"opinion"	-1.2514211066886	0.75	0.2	2.25322127342224
"1247"	"opinion"	-1.2514211066886	0.75	0.3	3.70638217031956
"1248"	"opinion"	-1.2514211066886	0.75	0.4	4.94902866227286
"1249"	"opinion"	-1.2514211066886	0.75	0.5	5.42006635665893
"1250"	"opinion"	-1.2514211066886	0.75	0.6	5.96949934959412
"1251"	"opinion"	-1.2514211066886	0.75	0.7	6.62884891033173
"1252"	"opinion"	-1.2514211066886	1	0.1	3.52262058258056
"1253"	"opinion"	-1.2514211066886	1	0.2	3.04336534937223
"1254"	"opinion"	-1.2514211066886	1	0.3	3.15406029564994
"1255"	"opinion"	-1.2514211066886	1	0.4	3.71268105506897
"1256"	"opinion"	-1.2514211066886	1	0.5	3.19997249543667
"1257"	"opinion"	-1.2514211066886	1	0.6	4.71600231528282
"1258"	"opinion"	-1.2514211066886	1	0.7	6.29278230667114
"1259"	"perception"	-1.61458010773464	0	0.2	4.61477673053741
"1260"	"perception"	-1.61458010773464	0	0.3	4.78171726067861
"1261"	"perception"	-1.61458010773464	0	0.4	5.58714280809675
"1262"	"perception"	-1.61458010773464	0	0.5	6.44997352361679
"1263"	"perception"	-1.61458010773464	0	0.6	8.40272874832153
"1264"	"perception"	-1.61458010773464	0	0.7	11.3929718732834
"1265"	"perception"	-1.61458010773464	0.25	0.1	2.10537048180898
"1266"	"perception"	-1.61458010773464	0.25	0.2	4.43400692939758
"1267"	"perception"	-1.61458010773464	0.25	0.3	4.08064675331116
"1268"	"perception"	-1.61458010773464	0.25	0.4	5.13478407859802
"1269"	"perception"	-1.61458010773464	0.25	0.5	5.81728119850159
"1270"	"perception"	-1.61458010773464	0.25	0.6	6.35244846343994
"1271"	"perception"	-1.61458010773464	0.25	0.7	8.48981523513794
"1272"	"perception"	-1.61458010773464	0.5	0.1	2.91529387235641
"1273"	"perception"	-1.61458010773464	0.5	0.2	4.12033224105835
"1274"	"perception"	-1.61458010773464	0.5	0.3	4.69071998596191
"1275"	"perception"	-1.61458010773464	0.5	0.4	5.1236369907856
"1276"	"perception"	-1.61458010773464	0.5	0.5	5.66811871528625
"1277"	"perception"	-1.61458010773464	0.5	0.6	6.92012995481491
"1278"	"perception"	-1.61458010773464	0.5	0.7	7.66817402839661
"1279"	"perception"	-1.61458010773464	0.75	0.1	3.03239640593529
"1280"	"perception"	-1.61458010773464	0.75	0.2	1.93570160865784
"1281"	"perception"	-1.61458010773464	0.75	0.3	3.4197745770216
"1282"	"perception"	-1.61458010773464	0.75	0.4	4.9027111360005
"1283"	"perception"	-1.61458010773464	0.75	0.5	5.38022597134113
"1284"	"perception"	-1.61458010773464	0.75	0.6	5.96475179493427
"1285"	"perception"	-1.61458010773464	0.75	0.7	6.48603546619415
"1286"	"perception"	-1.61458010773464	1	0.1	3.50528891086578
"1287"	"perception"	-1.61458010773464	1	0.2	3.07831984758377
"1288"	"perception"	-1.61458010773464	1	0.3	3.31118765047618
"1289"	"perception"	-1.61458010773464	1	0.4	3.82760256528855
"1290"	"perception"	-1.61458010773464	1	0.5	3.39762191474438
"1291"	"perception"	-1.61458010773464	1	0.6	4.83860366046429
"1292"	"perception"	-1.61458010773464	1	0.7	6.2828459739685
"1293"	"prediction"	-2.90500202642404	0	0.2	4.42233335971832
"1294"	"prediction"	-2.90500202642404	0	0.3	5.24628837903341
"1295"	"prediction"	-2.90500202642404	0	0.4	6.02882661138262
"1296"	"prediction"	-2.90500202642404	0	0.5	6.91510415077209
"1297"	"prediction"	-2.90500202642404	0	0.6	8.46918659210205
"1298"	"prediction"	-2.90500202642404	0	0.7	11.2428289651871
"1299"	"prediction"	-2.90500202642404	0.25	0.1	2.2644435664018
"1300"	"prediction"	-2.90500202642404	0.25	0.2	4.20735919475555
"1301"	"prediction"	-2.90500202642404	0.25	0.3	4.3100608587265
"1302"	"prediction"	-2.90500202642404	0.25	0.4	5.31542654037476
"1303"	"prediction"	-2.90500202642404	0.25	0.5	6.52344789505005
"1304"	"prediction"	-2.90500202642404	0.25	0.6	6.14991688728333
"1305"	"prediction"	-2.90500202642404	0.25	0.7	8.70262018839517
"1306"	"prediction"	-2.90500202642404	0.5	0.1	2.86804816126823
"1307"	"prediction"	-2.90500202642404	0.5	0.2	4.05677914619446
"1308"	"prediction"	-2.90500202642404	0.5	0.3	4.76488072872162
"1309"	"prediction"	-2.90500202642404	0.5	0.4	5.60192781686783
"1310"	"prediction"	-2.90500202642404	0.5	0.5	6.27876484394073
"1311"	"prediction"	-2.90500202642404	0.5	0.6	7.12145507335663
"1312"	"prediction"	-2.90500202642404	0.5	0.7	7.84915270805359
"1313"	"prediction"	-2.90500202642404	0.75	0.1	2.96878707408905
"1314"	"prediction"	-2.90500202642404	0.75	0.2	2.72352457046509
"1315"	"prediction"	-2.90500202642404	0.75	0.3	3.53878922760487
"1316"	"prediction"	-2.90500202642404	0.75	0.4	4.9871084349496
"1317"	"prediction"	-2.90500202642404	0.75	0.5	5.60795138776302
"1318"	"prediction"	-2.90500202642404	0.75	0.6	5.99571898579597
"1319"	"prediction"	-2.90500202642404	0.75	0.7	6.903693318367
"1320"	"prediction"	-2.90500202642404	1	0.1	3.36219012737274
"1321"	"prediction"	-2.90500202642404	1	0.2	3.07375198602676
"1322"	"prediction"	-2.90500202642404	1	0.3	3.18024439471109
"1323"	"prediction"	-2.90500202642404	1	0.4	3.7478147149086
"1324"	"prediction"	-2.90500202642404	1	0.5	3.52225697040558
"1325"	"prediction"	-2.90500202642404	1	0.6	4.88934886455536
"1326"	"prediction"	-2.90500202642404	1	0.7	6.34843139989036
"1327"	"presumption"	-1.19119805512199	0	0.2	4.30836534500122
"1328"	"presumption"	-1.19119805512199	0	0.3	5.24601904551188
"1329"	"presumption"	-1.19119805512199	0	0.4	6.33060598373413
"1330"	"presumption"	-1.19119805512199	0	0.5	6.95240986347199
"1331"	"presumption"	-1.19119805512199	0	0.6	8.63683476448059
"1332"	"presumption"	-1.19119805512199	0	0.7	11.3204144239426
"1333"	"presumption"	-1.19119805512199	0.25	0.1	2.125337322553
"1334"	"presumption"	-1.19119805512199	0.25	0.2	4.5307318687439
"1335"	"presumption"	-1.19119805512199	0.25	0.3	3.79800395170847
"1336"	"presumption"	-1.19119805512199	0.25	0.4	5.36926069259644
"1337"	"presumption"	-1.19119805512199	0.25	0.5	6.20602645874023
"1338"	"presumption"	-1.19119805512199	0.25	0.6	6.18299913406372
"1339"	"presumption"	-1.19119805512199	0.25	0.7	8.48244825998943
"1340"	"presumption"	-1.19119805512199	0.5	0.1	2.86759135127068
"1341"	"presumption"	-1.19119805512199	0.5	0.2	3.84571194648742
"1342"	"presumption"	-1.19119805512199	0.5	0.3	4.88216776847839
"1343"	"presumption"	-1.19119805512199	0.5	0.4	4.89503261446953
"1344"	"presumption"	-1.19119805512199	0.5	0.5	6.16966807842254
"1345"	"presumption"	-1.19119805512199	0.5	0.6	7.14089822769165
"1346"	"presumption"	-1.19119805512199	0.5	0.7	7.66653957366943
"1347"	"presumption"	-1.19119805512199	0.75	0.1	3.04587425291538
"1348"	"presumption"	-1.19119805512199	0.75	0.2	2.71398019790649
"1349"	"presumption"	-1.19119805512199	0.75	0.3	3.46869651973247
"1350"	"presumption"	-1.19119805512199	0.75	0.4	5.04759156703949
"1351"	"presumption"	-1.19119805512199	0.75	0.5	5.51368418335915
"1352"	"presumption"	-1.19119805512199	0.75	0.6	5.78240256011486
"1353"	"presumption"	-1.19119805512199	0.75	0.7	6.71944689750671
"1354"	"presumption"	-1.19119805512199	1	0.1	3.47332407236099
"1355"	"presumption"	-1.19119805512199	1	0.2	3.0259679655234
"1356"	"presumption"	-1.19119805512199	1	0.3	3.29759469202587
"1357"	"presumption"	-1.19119805512199	1	0.4	3.94847267866135
"1358"	"presumption"	-1.19119805512199	1	0.5	3.3885923922062
"1359"	"presumption"	-1.19119805512199	1	0.6	4.97765979170799
"1360"	"presumption"	-1.19119805512199	1	0.7	6.37770758356367
"1361"	"proof"	-2.92461259540181	0	0.2	4.54881310462952
"1362"	"proof"	-2.92461259540181	0	0.3	4.96305497487386
"1363"	"proof"	-2.92461259540181	0	0.4	6.25718566349575
"1364"	"proof"	-2.92461259540181	0	0.5	6.85573679208756
"1365"	"proof"	-2.92461259540181	0	0.6	8.39359955787659
"1366"	"proof"	-2.92461259540181	0	0.7	11.2124701738358
"1367"	"proof"	-2.92461259540181	0.25	0.1	2.24373931686084
"1368"	"proof"	-2.92461259540181	0.25	0.2	4.42427868843078
"1369"	"proof"	-2.92461259540181	0.25	0.3	4.37677478790283
"1370"	"proof"	-2.92461259540181	0.25	0.4	5.62615756988525
"1371"	"proof"	-2.92461259540181	0.25	0.5	6.34416036605835
"1372"	"proof"	-2.92461259540181	0.25	0.6	6.33313608169555
"1373"	"proof"	-2.92461259540181	0.25	0.7	8.58447845776876
"1374"	"proof"	-2.92461259540181	0.5	0.1	2.71634945273399
"1375"	"proof"	-2.92461259540181	0.5	0.2	3.82555055618286
"1376"	"proof"	-2.92461259540181	0.5	0.3	4.91187381744385
"1377"	"proof"	-2.92461259540181	0.5	0.4	5.51469641923904
"1378"	"proof"	-2.92461259540181	0.5	0.5	6.26053696870804
"1379"	"proof"	-2.92461259540181	0.5	0.6	7.1685556769371
"1380"	"proof"	-2.92461259540181	0.5	0.7	7.55962419509888
"1381"	"proof"	-2.92461259540181	0.75	0.1	2.99058802425861
"1382"	"proof"	-2.92461259540181	0.75	0.2	2.81728923320771
"1383"	"proof"	-2.92461259540181	0.75	0.3	3.62583976984024
"1384"	"proof"	-2.92461259540181	0.75	0.4	5.23239992346082
"1385"	"proof"	-2.92461259540181	0.75	0.5	5.63280878961086
"1386"	"proof"	-2.92461259540181	0.75	0.6	6.10079230368137
"1387"	"proof"	-2.92461259540181	0.75	0.7	6.57968974113465
"1388"	"proof"	-2.92461259540181	1	0.1	3.35546307563782
"1389"	"proof"	-2.92461259540181	1	0.2	3.2068946758906
"1390"	"proof"	-2.92461259540181	1	0.3	3.24336286102023
"1391"	"proof"	-2.92461259540181	1	0.4	3.73093682527542
"1392"	"proof"	-2.92461259540181	1	0.5	3.54160480201244
"1393"	"proof"	-2.92461259540181	1	0.6	4.977518633008
"1394"	"proof"	-2.92461259540181	1	0.7	6.43538100378854
"1395"	"realization"	-0.997142828509132	0	0.2	5.13602256774902
"1396"	"realization"	-0.997142828509132	0	0.3	4.92360242207845
"1397"	"realization"	-0.997142828509132	0	0.4	6.02177248682295
"1398"	"realization"	-0.997142828509132	0	0.5	6.99409329891205
"1399"	"realization"	-0.997142828509132	0	0.6	8.01339445114136
"1400"	"realization"	-0.997142828509132	0	0.7	11.2372366189957
"1401"	"realization"	-0.997142828509132	0.25	0.1	2.36686660846074
"1402"	"realization"	-0.997142828509132	0.25	0.2	4.88026013374329
"1403"	"realization"	-0.997142828509132	0.25	0.3	4.12248400847117
"1404"	"realization"	-0.997142828509132	0.25	0.4	5.36763978004456
"1405"	"realization"	-0.997142828509132	0.25	0.5	6.02142632007599
"1406"	"realization"	-0.997142828509132	0.25	0.6	6.14779806137085
"1407"	"realization"	-0.997142828509132	0.25	0.7	8.5250563621521
"1408"	"realization"	-0.997142828509132	0.5	0.1	3.35913318395615
"1409"	"realization"	-0.997142828509132	0.5	0.2	4.52852344512939
"1410"	"realization"	-0.997142828509132	0.5	0.3	4.81569225788116
"1411"	"realization"	-0.997142828509132	0.5	0.4	5.23096263408661
"1412"	"realization"	-0.997142828509132	0.5	0.5	5.95060729980469
"1413"	"realization"	-0.997142828509132	0.5	0.6	7.03675365447998
"1414"	"realization"	-0.997142828509132	0.5	0.7	7.74396357536316
"1415"	"realization"	-0.997142828509132	0.75	0.1	3.2279030829668
"1416"	"realization"	-0.997142828509132	0.75	0.2	2.56222450733185
"1417"	"realization"	-0.997142828509132	0.75	0.3	3.79619637131691
"1418"	"realization"	-0.997142828509132	0.75	0.4	5.09067763601031
"1419"	"realization"	-0.997142828509132	0.75	0.5	5.50950254499912
"1420"	"realization"	-0.997142828509132	0.75	0.6	5.92802973091602
"1421"	"realization"	-0.997142828509132	0.75	0.7	6.60739696025848
"1422"	"realization"	-0.997142828509132	1	0.1	3.85428065061569
"1423"	"realization"	-0.997142828509132	1	0.2	3.36296305060387
"1424"	"realization"	-0.997142828509132	1	0.3	3.45566973515919
"1425"	"realization"	-0.997142828509132	1	0.4	4.00746691226959
"1426"	"realization"	-0.997142828509132	1	0.5	3.20536302030087
"1427"	"realization"	-0.997142828509132	1	0.6	4.68979732692242
"1428"	"realization"	-0.997142828509132	1	0.7	6.25027304036276
"1429"	"recognition"	-2.81499269447901	0	0.2	5.3478991985321
"1430"	"recognition"	-2.81499269447901	0	0.3	5.61348740259806
"1431"	"recognition"	-2.81499269447901	0	0.4	6.61617534501212
"1432"	"recognition"	-2.81499269447901	0	0.5	7.033908923467
"1433"	"recognition"	-2.81499269447901	0	0.6	8.94562754631042
"1434"	"recognition"	-2.81499269447901	0	0.7	11.4231626987457
"1435"	"recognition"	-2.81499269447901	0.25	0.1	2.26352959871292
"1436"	"recognition"	-2.81499269447901	0.25	0.2	5.0879937171936
"1437"	"recognition"	-2.81499269447901	0.25	0.3	4.73155037562052
"1438"	"recognition"	-2.81499269447901	0.25	0.4	5.96476969718933
"1439"	"recognition"	-2.81499269447901	0.25	0.5	6.50008268356323
"1440"	"recognition"	-2.81499269447901	0.25	0.6	6.54063057899475
"1441"	"recognition"	-2.81499269447901	0.25	0.7	8.56530714035034
"1442"	"recognition"	-2.81499269447901	0.5	0.1	3.34724748134613
"1443"	"recognition"	-2.81499269447901	0.5	0.2	4.59824895858764
"1444"	"recognition"	-2.81499269447901	0.5	0.3	5.45949816703796
"1445"	"recognition"	-2.81499269447901	0.5	0.4	5.78628504276276
"1446"	"recognition"	-2.81499269447901	0.5	0.5	6.76223158836365
"1447"	"recognition"	-2.81499269447901	0.5	0.6	7.24979966878891
"1448"	"recognition"	-2.81499269447901	0.5	0.7	8.10188698768616
"1449"	"recognition"	-2.81499269447901	0.75	0.1	3.2843619287014
"1450"	"recognition"	-2.81499269447901	0.75	0.2	2.89712405204773
"1451"	"recognition"	-2.81499269447901	0.75	0.3	4.32719396054745
"1452"	"recognition"	-2.81499269447901	0.75	0.4	5.50024732521602
"1453"	"recognition"	-2.81499269447901	0.75	0.5	6.07797008752823
"1454"	"recognition"	-2.81499269447901	0.75	0.6	6.44554100930691
"1455"	"recognition"	-2.81499269447901	0.75	0.7	7.05102443695068
"1456"	"recognition"	-2.81499269447901	1	0.1	3.98919472694397
"1457"	"recognition"	-2.81499269447901	1	0.2	3.67970206340154
"1458"	"recognition"	-2.81499269447901	1	0.3	3.77148124149868
"1459"	"recognition"	-2.81499269447901	1	0.4	3.79911229014397
"1460"	"recognition"	-2.81499269447901	1	0.5	3.59909936785698
"1461"	"recognition"	-2.81499269447901	1	0.6	5.13942775130272
"1462"	"recognition"	-2.81499269447901	1	0.7	6.48585901941572
"1463"	"remark"	-3.43296261423509	0	0.2	5.39782845973968
"1464"	"remark"	-3.43296261423509	0	0.3	5.10590966542562
"1465"	"remark"	-3.43296261423509	0	0.4	6.48824497631618
"1466"	"remark"	-3.43296261423509	0	0.5	7.09428638219833
"1467"	"remark"	-3.43296261423509	0	0.6	8.79847683906555
"1468"	"remark"	-3.43296261423509	0	0.7	11.118270277977
"1469"	"remark"	-3.43296261423509	0.25	0.1	2.46566638350487
"1470"	"remark"	-3.43296261423509	0.25	0.2	5.12358455657959
"1471"	"remark"	-3.43296261423509	0.25	0.3	4.85585212707519
"1472"	"remark"	-3.43296261423509	0.25	0.4	6.00445108413696
"1473"	"remark"	-3.43296261423509	0.25	0.5	6.52731964588165
"1474"	"remark"	-3.43296261423509	0.25	0.6	6.5262656211853
"1475"	"remark"	-3.43296261423509	0.25	0.7	8.76114686330159
"1476"	"remark"	-3.43296261423509	0.5	0.1	3.42297074198723
"1477"	"remark"	-3.43296261423509	0.5	0.2	4.89970016479493
"1478"	"remark"	-3.43296261423509	0.5	0.3	5.22127029895783
"1479"	"remark"	-3.43296261423509	0.5	0.4	5.83766984939575
"1480"	"remark"	-3.43296261423509	0.5	0.5	6.3261536359787
"1481"	"remark"	-3.43296261423509	0.5	0.6	6.83705145120621
"1482"	"remark"	-3.43296261423509	0.5	0.7	7.67925119400025
"1483"	"remark"	-3.43296261423509	0.75	0.1	3.70445337891579
"1484"	"remark"	-3.43296261423509	0.75	0.2	3.08135670423508
"1485"	"remark"	-3.43296261423509	0.75	0.3	4.45042711496353
"1486"	"remark"	-3.43296261423509	0.75	0.4	5.39752307959965
"1487"	"remark"	-3.43296261423509	0.75	0.5	5.65162420272827
"1488"	"remark"	-3.43296261423509	0.75	0.6	6.12047097086906
"1489"	"remark"	-3.43296261423509	0.75	0.7	6.93444228172302
"1490"	"remark"	-3.43296261423509	1	0.1	4.10559986829758
"1491"	"remark"	-3.43296261423509	1	0.2	3.84480724732081
"1492"	"remark"	-3.43296261423509	1	0.3	3.85054618120194
"1493"	"remark"	-3.43296261423509	1	0.4	3.72935351729393
"1494"	"remark"	-3.43296261423509	1	0.5	3.82081560790539
"1495"	"remark"	-3.43296261423509	1	0.6	5.16557270288467
"1496"	"remark"	-3.43296261423509	1	0.7	6.42239282812391
"1497"	"reminder"	-2.56494935747154	0	0.2	4.99884676933288
"1498"	"reminder"	-2.56494935747154	0	0.3	5.54018807411194
"1499"	"reminder"	-2.56494935747154	0	0.4	6.02591793877738
"1500"	"reminder"	-2.56494935747154	0	0.5	6.79548758268356
"1501"	"reminder"	-2.56494935747154	0	0.6	8.37066326141358
"1502"	"reminder"	-2.56494935747154	0	0.7	11.3364895582199
"1503"	"reminder"	-2.56494935747154	0.25	0.1	3.00990271568298
"1504"	"reminder"	-2.56494935747154	0.25	0.2	4.68446669578552
"1505"	"reminder"	-2.56494935747154	0.25	0.3	4.72055649757385
"1506"	"reminder"	-2.56494935747154	0.25	0.4	5.50783734321594
"1507"	"reminder"	-2.56494935747154	0.25	0.5	6.19643344879151
"1508"	"reminder"	-2.56494935747154	0.25	0.6	5.97074961662292
"1509"	"reminder"	-2.56494935747154	0.25	0.7	8.61443114280701
"1510"	"reminder"	-2.56494935747154	0.5	0.1	3.62389224767685
"1511"	"reminder"	-2.56494935747154	0.5	0.2	4.37231349945069
"1512"	"reminder"	-2.56494935747154	0.5	0.3	4.95642139911652
"1513"	"reminder"	-2.56494935747154	0.5	0.4	5.67935290932655
"1514"	"reminder"	-2.56494935747154	0.5	0.5	6.01178675889969
"1515"	"reminder"	-2.56494935747154	0.5	0.6	6.96877682209015
"1516"	"reminder"	-2.56494935747154	0.5	0.7	7.44213352203369
"1517"	"reminder"	-2.56494935747154	0.75	0.1	3.70321515202522
"1518"	"reminder"	-2.56494935747154	0.75	0.2	2.98101592063903
"1519"	"reminder"	-2.56494935747154	0.75	0.3	4.02948707342148
"1520"	"reminder"	-2.56494935747154	0.75	0.4	5.07319126810346
"1521"	"reminder"	-2.56494935747154	0.75	0.5	5.66803845763206
"1522"	"reminder"	-2.56494935747154	0.75	0.6	5.83198706805706
"1523"	"reminder"	-2.56494935747154	0.75	0.7	6.60335791110993
"1524"	"reminder"	-2.56494935747154	1	0.1	3.99748198986053
"1525"	"reminder"	-2.56494935747154	1	0.2	3.70510331789652
"1526"	"reminder"	-2.56494935747154	1	0.3	3.71270791973387
"1527"	"reminder"	-2.56494935747154	1	0.4	4.24129289388657
"1528"	"reminder"	-2.56494935747154	1	0.5	3.85378760099411
"1529"	"reminder"	-2.56494935747154	1	0.6	4.93717962503433
"1530"	"reminder"	-2.56494935747154	1	0.7	6.2851996081216
"1531"	"report"	-5.60161875538587	0	0.2	5.50831210613251
"1532"	"report"	-5.60161875538587	0	0.3	5.5882670879364
"1533"	"report"	-5.60161875538587	0	0.4	6.70921659469605
"1534"	"report"	-5.60161875538587	0	0.5	7.4046533703804
"1535"	"report"	-5.60161875538587	0	0.6	8.55239729881286
"1536"	"report"	-5.60161875538587	0	0.7	11.4852110147476
"1537"	"report"	-5.60161875538587	0.25	0.1	2.71871381004651
"1538"	"report"	-5.60161875538587	0.25	0.2	5.38066163063049
"1539"	"report"	-5.60161875538587	0.25	0.3	5.19129435221354
"1540"	"report"	-5.60161875538587	0.25	0.4	6.52928919792175
"1541"	"report"	-5.60161875538587	0.25	0.5	6.76386723518372
"1542"	"report"	-5.60161875538587	0.25	0.6	6.68048787117004
"1543"	"report"	-5.60161875538587	0.25	0.7	8.72763697306315
"1544"	"report"	-5.60161875538587	0.5	0.1	3.67034667730332
"1545"	"report"	-5.60161875538587	0.5	0.2	4.9267098903656
"1546"	"report"	-5.60161875538587	0.5	0.3	5.40842189788818
"1547"	"report"	-5.60161875538587	0.5	0.4	6.24451565742492
"1548"	"report"	-5.60161875538587	0.5	0.5	6.61183881759643
"1549"	"report"	-5.60161875538587	0.5	0.6	7.40551960468292
"1550"	"report"	-5.60161875538587	0.5	0.7	8.05760517120361
"1551"	"report"	-5.60161875538587	0.75	0.1	3.6761207729578
"1552"	"report"	-5.60161875538587	0.75	0.2	3.47968745231629
"1553"	"report"	-5.60161875538587	0.75	0.3	4.81907013058663
"1554"	"report"	-5.60161875538587	0.75	0.4	5.71552475861141
"1555"	"report"	-5.60161875538587	0.75	0.5	5.94060657918453
"1556"	"report"	-5.60161875538587	0.75	0.6	6.40218804776669
"1557"	"report"	-5.60161875538587	0.75	0.7	6.85077399015427
"1558"	"report"	-5.60161875538587	1	0.1	4.49121072292328
"1559"	"report"	-5.60161875538587	1	0.2	4.04775977134705
"1560"	"report"	-5.60161875538587	1	0.3	4.2458616069385
"1561"	"report"	-5.60161875538587	1	0.4	4.38498276472091
"1562"	"report"	-5.60161875538587	1	0.5	4.42594209313393
"1563"	"report"	-5.60161875538587	1	0.6	5.23550498485565
"1564"	"report"	-5.60161875538587	1	0.7	6.45894191946302
"1565"	"revelation"	-1.47613146638942	0	0.2	4.76221895217896
"1566"	"revelation"	-1.47613146638942	0	0.3	5.31198644638062
"1567"	"revelation"	-1.47613146638942	0	0.4	6.33411840030125
"1568"	"revelation"	-1.47613146638942	0	0.5	6.86428391933441
"1569"	"revelation"	-1.47613146638942	0	0.6	8.51734519004821
"1570"	"revelation"	-1.47613146638942	0	0.7	11.3061236143112
"1571"	"revelation"	-1.47613146638942	0.25	0.1	2.5951022207737
"1572"	"revelation"	-1.47613146638942	0.25	0.2	4.76493096351624
"1573"	"revelation"	-1.47613146638942	0.25	0.3	4.42638484636943
"1574"	"revelation"	-1.47613146638942	0.25	0.4	5.62625465393066
"1575"	"revelation"	-1.47613146638942	0.25	0.5	6.35225429534912
"1576"	"revelation"	-1.47613146638942	0.25	0.6	6.31876134872437
"1577"	"revelation"	-1.47613146638942	0.25	0.7	8.47604576746623
"1578"	"revelation"	-1.47613146638942	0.5	0.1	3.24093955755234
"1579"	"revelation"	-1.47613146638942	0.5	0.2	4.38433003425598
"1580"	"revelation"	-1.47613146638942	0.5	0.3	4.8885600566864
"1581"	"revelation"	-1.47613146638942	0.5	0.4	5.48108160495758
"1582"	"revelation"	-1.47613146638942	0.5	0.5	6.25192165374756
"1583"	"revelation"	-1.47613146638942	0.5	0.6	7.15620386600494
"1584"	"revelation"	-1.47613146638942	0.5	0.7	7.6716814994812
"1585"	"revelation"	-1.47613146638942	0.75	0.1	3.40027289092541
"1586"	"revelation"	-1.47613146638942	0.75	0.2	2.58733975887299
"1587"	"revelation"	-1.47613146638942	0.75	0.3	3.96894371509552
"1588"	"revelation"	-1.47613146638942	0.75	0.4	5.34546499592917
"1589"	"revelation"	-1.47613146638942	0.75	0.5	5.74444198608398
"1590"	"revelation"	-1.47613146638942	0.75	0.6	6.06410589814186
"1591"	"revelation"	-1.47613146638942	0.75	0.7	6.55572259426117
"1592"	"revelation"	-1.47613146638942	1	0.1	3.78829690217972
"1593"	"revelation"	-1.47613146638942	1	0.2	3.60133347908656
"1594"	"revelation"	-1.47613146638942	1	0.3	3.4407098037856
"1595"	"revelation"	-1.47613146638942	1	0.4	4.24458807706833
"1596"	"revelation"	-1.47613146638942	1	0.5	3.61932635307312
"1597"	"revelation"	-1.47613146638942	1	0.6	5.13377991318703
"1598"	"revelation"	-1.47613146638942	1	0.7	6.34768659727914
"1599"	"rumor"	-2.48060743779918	0	0.2	5.24755799770355
"1600"	"rumor"	-2.48060743779918	0	0.3	5.49785931905111
"1601"	"rumor"	-2.48060743779918	0	0.4	6.35865211486816
"1602"	"rumor"	-2.48060743779918	0	0.5	7.38812774419784
"1603"	"rumor"	-2.48060743779918	0	0.6	8.5686897277832
"1604"	"rumor"	-2.48060743779918	0	0.7	11.5213767290115
"1605"	"rumor"	-2.48060743779918	0.25	0.1	2.33005132277807
"1606"	"rumor"	-2.48060743779918	0.25	0.2	5.15574598312378
"1607"	"rumor"	-2.48060743779918	0.25	0.3	4.26274343331655
"1608"	"rumor"	-2.48060743779918	0.25	0.4	5.94736976623535
"1609"	"rumor"	-2.48060743779918	0.25	0.5	6.36678619384766
"1610"	"rumor"	-2.48060743779918	0.25	0.6	6.19419765472412
"1611"	"rumor"	-2.48060743779918	0.25	0.7	8.44983593622843
"1612"	"rumor"	-2.48060743779918	0.5	0.1	3.38073939085007
"1613"	"rumor"	-2.48060743779918	0.5	0.2	4.8876268863678
"1614"	"rumor"	-2.48060743779918	0.5	0.3	5.55201239585876
"1615"	"rumor"	-2.48060743779918	0.5	0.4	5.85675191879273
"1616"	"rumor"	-2.48060743779918	0.5	0.5	6.30303955078125
"1617"	"rumor"	-2.48060743779918	0.5	0.6	7.49326109886169
"1618"	"rumor"	-2.48060743779918	0.5	0.7	7.83587546348572
"1619"	"rumor"	-2.48060743779918	0.75	0.1	3.26904088258744
"1620"	"rumor"	-2.48060743779918	0.75	0.2	2.45603561401367
"1621"	"rumor"	-2.48060743779918	0.75	0.3	4.08520978689194
"1622"	"rumor"	-2.48060743779918	0.75	0.4	5.2728385925293
"1623"	"rumor"	-2.48060743779918	0.75	0.5	5.74923276901245
"1624"	"rumor"	-2.48060743779918	0.75	0.6	6.13329759240151
"1625"	"rumor"	-2.48060743779918	0.75	0.7	6.73899698257446
"1626"	"rumor"	-2.48060743779918	1	0.1	4.05526025295257
"1627"	"rumor"	-2.48060743779918	1	0.2	3.604063808918
"1628"	"rumor"	-2.48060743779918	1	0.3	3.75066136462348
"1629"	"rumor"	-2.48060743779918	1	0.4	3.90062689781189
"1630"	"rumor"	-2.48060743779918	1	0.5	3.47607272863388
